name,color,colorName,base,url
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot8.png,assets/img/robots/robot8804.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot14.png,assets/img/robots/robot8805.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot11.png,assets/img/robots/robot8806.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot18.png,assets/img/robots/robot8807.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot9.png,assets/img/robots/robot8808.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot10.png,assets/img/robots/robot8809.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot7.png,assets/img/robots/robot8810.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot15.png,assets/img/robots/robot8811.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot6.png,assets/img/robots/robot8812.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot1.png,assets/img/robots/robot8813.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot12.png,assets/img/robots/robot8814.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot2.png,assets/img/robots/robot8815.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot16.png,assets/img/robots/robot8816.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot4.png,assets/img/robots/robot8817.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot5.png,assets/img/robots/robot8818.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot19.png,assets/img/robots/robot8819.png
"Medium Persian Blue",#0067a5,medium_persian_blue,assets/img/robots/bases/robot17.png,assets/img/robots/robot8820.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot3.png,assets/img/robots/robot8821.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot8.png,assets/img/robots/robot8822.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot14.png,assets/img/robots/robot8823.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot11.png,assets/img/robots/robot8824.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot18.png,assets/img/robots/robot8825.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot9.png,assets/img/robots/robot8826.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot10.png,assets/img/robots/robot8827.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot7.png,assets/img/robots/robot8828.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot15.png,assets/img/robots/robot8829.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot6.png,assets/img/robots/robot8830.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot1.png,assets/img/robots/robot8831.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot12.png,assets/img/robots/robot8832.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot2.png,assets/img/robots/robot8833.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot16.png,assets/img/robots/robot8834.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot4.png,assets/img/robots/robot8835.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot5.png,assets/img/robots/robot8836.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot19.png,assets/img/robots/robot8837.png
"Medium Purple",#9370db,medium_purple,assets/img/robots/bases/robot17.png,assets/img/robots/robot8838.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot3.png,assets/img/robots/robot8839.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot8.png,assets/img/robots/robot8840.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot14.png,assets/img/robots/robot8841.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot11.png,assets/img/robots/robot8842.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot18.png,assets/img/robots/robot8843.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot9.png,assets/img/robots/robot8844.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot10.png,assets/img/robots/robot8845.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot7.png,assets/img/robots/robot8846.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot15.png,assets/img/robots/robot8847.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot6.png,assets/img/robots/robot8848.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot1.png,assets/img/robots/robot8849.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot12.png,assets/img/robots/robot8850.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot2.png,assets/img/robots/robot8851.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot16.png,assets/img/robots/robot8852.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot4.png,assets/img/robots/robot8853.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot5.png,assets/img/robots/robot8854.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot19.png,assets/img/robots/robot8855.png
"Medium Red-Violet",#bb3385,medium_red_violet,assets/img/robots/bases/robot17.png,assets/img/robots/robot8856.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot3.png,assets/img/robots/robot8857.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot8.png,assets/img/robots/robot8858.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot14.png,assets/img/robots/robot8859.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot11.png,assets/img/robots/robot8860.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot18.png,assets/img/robots/robot8861.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot9.png,assets/img/robots/robot8862.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot10.png,assets/img/robots/robot8863.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot7.png,assets/img/robots/robot8864.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot15.png,assets/img/robots/robot8865.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot6.png,assets/img/robots/robot8866.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot1.png,assets/img/robots/robot8867.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot12.png,assets/img/robots/robot8868.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot2.png,assets/img/robots/robot8869.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot16.png,assets/img/robots/robot8870.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot4.png,assets/img/robots/robot8871.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot5.png,assets/img/robots/robot8872.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot19.png,assets/img/robots/robot8873.png
"Medium Ruby",#aa4069,medium_ruby,assets/img/robots/bases/robot17.png,assets/img/robots/robot8874.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot3.png,assets/img/robots/robot8875.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot8.png,assets/img/robots/robot8876.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot14.png,assets/img/robots/robot8877.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot11.png,assets/img/robots/robot8878.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot18.png,assets/img/robots/robot8879.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot9.png,assets/img/robots/robot8880.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot10.png,assets/img/robots/robot8881.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot7.png,assets/img/robots/robot8882.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot15.png,assets/img/robots/robot8883.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot6.png,assets/img/robots/robot8884.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot1.png,assets/img/robots/robot8885.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot12.png,assets/img/robots/robot8886.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot2.png,assets/img/robots/robot8887.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot16.png,assets/img/robots/robot8888.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot4.png,assets/img/robots/robot8889.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot5.png,assets/img/robots/robot8890.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot19.png,assets/img/robots/robot8891.png
"Medium Sea Green",#3cb371,medium_sea_green,assets/img/robots/bases/robot17.png,assets/img/robots/robot8892.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot3.png,assets/img/robots/robot8893.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot8.png,assets/img/robots/robot8894.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot14.png,assets/img/robots/robot8895.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot11.png,assets/img/robots/robot8896.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot18.png,assets/img/robots/robot8897.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot9.png,assets/img/robots/robot8898.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot10.png,assets/img/robots/robot8899.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot7.png,assets/img/robots/robot8900.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot15.png,assets/img/robots/robot8901.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot6.png,assets/img/robots/robot8902.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot1.png,assets/img/robots/robot8903.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot12.png,assets/img/robots/robot8904.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot2.png,assets/img/robots/robot8905.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot16.png,assets/img/robots/robot8906.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot4.png,assets/img/robots/robot8907.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot5.png,assets/img/robots/robot8908.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot19.png,assets/img/robots/robot8909.png
"Medium Slate Blue",#7b68ee,medium_slate_blue,assets/img/robots/bases/robot17.png,assets/img/robots/robot8910.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot3.png,assets/img/robots/robot8911.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot8.png,assets/img/robots/robot8912.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot14.png,assets/img/robots/robot8913.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot11.png,assets/img/robots/robot8914.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot18.png,assets/img/robots/robot8915.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot9.png,assets/img/robots/robot8916.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot10.png,assets/img/robots/robot8917.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot7.png,assets/img/robots/robot8918.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot15.png,assets/img/robots/robot8919.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot6.png,assets/img/robots/robot8920.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot1.png,assets/img/robots/robot8921.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot12.png,assets/img/robots/robot8922.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot2.png,assets/img/robots/robot8923.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot16.png,assets/img/robots/robot8924.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot4.png,assets/img/robots/robot8925.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot5.png,assets/img/robots/robot8926.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot19.png,assets/img/robots/robot8927.png
"Medium Spring Bud",#c9dc87,medium_spring_bud,assets/img/robots/bases/robot17.png,assets/img/robots/robot8928.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot3.png,assets/img/robots/robot8929.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot8.png,assets/img/robots/robot8930.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot14.png,assets/img/robots/robot8931.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot11.png,assets/img/robots/robot8932.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot18.png,assets/img/robots/robot8933.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot9.png,assets/img/robots/robot8934.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot10.png,assets/img/robots/robot8935.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot7.png,assets/img/robots/robot8936.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot15.png,assets/img/robots/robot8937.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot6.png,assets/img/robots/robot8938.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot1.png,assets/img/robots/robot8939.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot12.png,assets/img/robots/robot8940.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot2.png,assets/img/robots/robot8941.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot16.png,assets/img/robots/robot8942.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot4.png,assets/img/robots/robot8943.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot5.png,assets/img/robots/robot8944.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot19.png,assets/img/robots/robot8945.png
"Medium Spring Green",#00fa9a,medium_spring_green,assets/img/robots/bases/robot17.png,assets/img/robots/robot8946.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot3.png,assets/img/robots/robot8947.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot8.png,assets/img/robots/robot8948.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot14.png,assets/img/robots/robot8949.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot11.png,assets/img/robots/robot8950.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot18.png,assets/img/robots/robot8951.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot9.png,assets/img/robots/robot8952.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot10.png,assets/img/robots/robot8953.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot7.png,assets/img/robots/robot8954.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot15.png,assets/img/robots/robot8955.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot6.png,assets/img/robots/robot8956.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot1.png,assets/img/robots/robot8957.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot12.png,assets/img/robots/robot8958.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot2.png,assets/img/robots/robot8959.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot16.png,assets/img/robots/robot8960.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot4.png,assets/img/robots/robot8961.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot5.png,assets/img/robots/robot8962.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot19.png,assets/img/robots/robot8963.png
"Medium Taupe",#674c47,medium_taupe,assets/img/robots/bases/robot17.png,assets/img/robots/robot8964.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot3.png,assets/img/robots/robot8965.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot8.png,assets/img/robots/robot8966.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot14.png,assets/img/robots/robot8967.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot11.png,assets/img/robots/robot8968.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot18.png,assets/img/robots/robot8969.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot9.png,assets/img/robots/robot8970.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot10.png,assets/img/robots/robot8971.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot7.png,assets/img/robots/robot8972.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot15.png,assets/img/robots/robot8973.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot6.png,assets/img/robots/robot8974.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot1.png,assets/img/robots/robot8975.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot12.png,assets/img/robots/robot8976.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot2.png,assets/img/robots/robot8977.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot16.png,assets/img/robots/robot8978.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot4.png,assets/img/robots/robot8979.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot5.png,assets/img/robots/robot8980.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot19.png,assets/img/robots/robot8981.png
"Medium Turquoise",#48d1cc,medium_turquoise,assets/img/robots/bases/robot17.png,assets/img/robots/robot8982.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot3.png,assets/img/robots/robot8983.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot8.png,assets/img/robots/robot8984.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot14.png,assets/img/robots/robot8985.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot11.png,assets/img/robots/robot8986.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot18.png,assets/img/robots/robot8987.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot9.png,assets/img/robots/robot8988.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot10.png,assets/img/robots/robot8989.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot7.png,assets/img/robots/robot8990.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot15.png,assets/img/robots/robot8991.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot6.png,assets/img/robots/robot8992.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot1.png,assets/img/robots/robot8993.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot12.png,assets/img/robots/robot8994.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot2.png,assets/img/robots/robot8995.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot16.png,assets/img/robots/robot8996.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot4.png,assets/img/robots/robot8997.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot5.png,assets/img/robots/robot8998.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot19.png,assets/img/robots/robot8999.png
"Medium Tuscan Red",#79443b,medium_tuscan_red,assets/img/robots/bases/robot17.png,assets/img/robots/robot9000.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot3.png,assets/img/robots/robot9001.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot8.png,assets/img/robots/robot9002.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot14.png,assets/img/robots/robot9003.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot11.png,assets/img/robots/robot9004.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot18.png,assets/img/robots/robot9005.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot9.png,assets/img/robots/robot9006.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot10.png,assets/img/robots/robot9007.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot7.png,assets/img/robots/robot9008.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot15.png,assets/img/robots/robot9009.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot6.png,assets/img/robots/robot9010.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot1.png,assets/img/robots/robot9011.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot12.png,assets/img/robots/robot9012.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot2.png,assets/img/robots/robot9013.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot16.png,assets/img/robots/robot9014.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot4.png,assets/img/robots/robot9015.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot5.png,assets/img/robots/robot9016.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot19.png,assets/img/robots/robot9017.png
"Medium Vermilion",#d9603b,medium_vermilion,assets/img/robots/bases/robot17.png,assets/img/robots/robot9018.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot3.png,assets/img/robots/robot9019.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot8.png,assets/img/robots/robot9020.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot14.png,assets/img/robots/robot9021.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot11.png,assets/img/robots/robot9022.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot18.png,assets/img/robots/robot9023.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot9.png,assets/img/robots/robot9024.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot10.png,assets/img/robots/robot9025.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot7.png,assets/img/robots/robot9026.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot15.png,assets/img/robots/robot9027.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot6.png,assets/img/robots/robot9028.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot1.png,assets/img/robots/robot9029.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot12.png,assets/img/robots/robot9030.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot2.png,assets/img/robots/robot9031.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot16.png,assets/img/robots/robot9032.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot4.png,assets/img/robots/robot9033.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot5.png,assets/img/robots/robot9034.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot19.png,assets/img/robots/robot9035.png
"Medium Violet-Red",#c71585,medium_violet_red,assets/img/robots/bases/robot17.png,assets/img/robots/robot9036.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot3.png,assets/img/robots/robot9037.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot8.png,assets/img/robots/robot9038.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot14.png,assets/img/robots/robot9039.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot11.png,assets/img/robots/robot9040.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot18.png,assets/img/robots/robot9041.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot9.png,assets/img/robots/robot9042.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot10.png,assets/img/robots/robot9043.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot7.png,assets/img/robots/robot9044.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot15.png,assets/img/robots/robot9045.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot6.png,assets/img/robots/robot9046.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot1.png,assets/img/robots/robot9047.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot12.png,assets/img/robots/robot9048.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot2.png,assets/img/robots/robot9049.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot16.png,assets/img/robots/robot9050.png
"Mellow Apricot",#f8b878,mellow_apricot,assets/img/robots/bases/robot4.png,assets/img/robots/robot9051.png
